repair_id,bic_id_repair,user_id_repair,report_date,op_id_repair,STATION_id_repair,repair_date,repair_status
8001457,5000012,1000879,2020/12/01 22:28:55,3000006,4000031,,0
8001458,5000972,1000055,2021/02/14 20:10:26,3000013,4000059,2020-12-09 02:24:26,1
8001459,5000660,1000520,2020/12/29 11:23:38,3000040,4000093,2021-01-22 19:18:35,1
8001460,5000019,1000994,2020/12/08 04:42:10,3000014,4000023,2021-02-06 16:55:42,1
8001461,5000413,1000209,2020/12/15 22:08:44,3000027,4000011,2020-12-13 09:13:45,1
8001462,5000125,1000148,2021/02/11 03:04:08,3000006,4000076,2021-02-02 11:39:22,1
8001463,5000174,1000447,2021/01/20 18:28:09,3000031,4000072,2020-12-15 15:54:06,1
8001464,5000544,1000923,2021/02/06 04:24:18,3000008,4000051,2021-01-21 12:30:33,1
8001465,5000219,1000157,2020/12/27 03:42:22,3000026,4000097,2021-02-14 18:35:10,1
8001466,5000675,1000939,2021/01/18 08:44:40,3000039,4000043,2020-12-26 00:58:11,1
8001467,5000199,1000987,2021/02/15 02:54:32,3000040,4000093,2021-02-08 01:21:38,1
8001468,5000564,1000418,2020/12/07 06:54:24,3000032,4000075,2020-12-24 16:12:00,1
8001469,5000731,1000399,2021/01/29 03:53:56,3000048,4000091,2021-02-05 03:08:39,1
8001470,5000064,1000273,2020/12/05 08:51:41,3000041,4000008,2021-02-20 12:34:04,1
8001471,5000485,1000832,2021/02/19 12:09:59,3000044,4000026,2021-02-19 17:55:31,1
8001472,5000685,1000921,2020/12/29 08:16:20,3000029,4000025,2021-01-31 11:17:15,1
8001473,5000602,1000466,2021/02/07 21:33:52,3000040,4000093,2021-01-15 10:14:37,1
8001474,5000244,1000021,2020/12/13 11:43:58,3000005,4000021,2021-02-10 08:18:50,1
8001475,5000150,1000556,2021/01/02 00:09:10,3000039,4000089,2021-01-05 16:08:56,1
8001476,5000112,1000095,2021/01/18 21:19:25,3000026,4000036,2021-01-11 08:08:47,1
8001477,5000281,1000636,2020/12/04 09:04:26,3000014,4000099,2021-01-27 12:56:40,1
8001478,5000286,1000066,2021/01/15 09:49:08,3000008,4000087,2020-12-28 10:02:51,1
8001479,5000129,1000952,2021/02/14 08:16:23,3000029,4000005,2020-12-03 08:10:56,1
8001480,5000921,1000808,2021/02/11 12:32:24,3000011,4000009,2021-02-16 16:00:08,1
8001481,5000208,1000374,2020/12/12 09:08:54,3000043,4000007,2020-12-10 01:15:57,1
8001482,5000349,1000487,2020/12/04 14:06:19,3000001,4000028,2021-02-08 05:41:14,1
8001483,5000431,1000691,2020/12/29 09:06:56,3000029,4000029,2021-01-12 17:26:57,1
8001484,5000748,1000952,2020/12/21 01:16:40,3000036,4000001,2021-01-01 02:52:58,1
8001485,5000768,1000016,2021/01/15 08:33:03,3000040,4000093,2021-01-26 06:00:18,1
8001486,5000595,1000456,2021/02/19 17:12:41,3000028,4000098,2021-02-05 12:40:28,1
8001487,5000581,1000067,2021/02/06 08:21:04,3000044,4000040,2021-01-26 18:07:30,1
8001488,5000296,1000022,2020/12/25 12:55:14,3000014,4000023,2021-01-28 17:16:36,1
8001489,5000394,1000606,2021/01/31 04:48:41,3000003,4000045,2021-01-31 07:58:57,1
8001490,5000296,1000602,2021/01/28 04:11:28,3000014,4000023,2021-01-11 23:56:19,1
8001491,5000025,1000438,2021/02/03 11:24:06,3000031,4000085,,0
8001492,5000857,1000380,2021/02/17 22:30:58,3000035,4000069,2020-12-18 23:47:11,1
8001493,5000189,1000309,2021/01/10 12:43:06,3000005,4000021,2021-01-25 16:51:39,1
8001494,5000156,1000432,2021/01/15 01:17:01,3000039,4000086,2021-02-17 09:58:09,1
8001495,5000451,1000159,2020/12/09 14:07:16,3000010,4000071,2021-02-01 13:44:14,1
8001496,5000681,1000863,2020/12/18 17:20:03,3000025,4000081,2021-02-15 21:34:41,1
8001497,5000249,1000380,2021/01/03 18:45:40,3000015,4000022,2020-12-21 10:11:20,1
8001498,5000851,1000163,2021/02/15 11:30:10,3000032,4000074,2020-12-28 18:32:54,1
8001499,5000453,1000404,2021/01/17 15:46:22,3000046,4000020,2021-02-04 21:47:50,1
